timestamp_s,state,mode,event,roc_C_per_s,roc_F_per_s,raw_temp_C,raw_temp_F,expected_raw_C,expected_raw_F,deviation_C,corr_temp_C,corr_temp_F,thermal_offset_C,ambient_est_C,ambient_est_F,rel_alt_m,rel_alt_ft,air_density_kg_m3,station_pressure_hPa,sea_level_pressure_QFF_hPa,battery_V,thrust,temp_var,press_var
1769878346.1415877,IDLE,STABLE,Offset drift update (STABLE),-0.002098586896380714,-0.003777456413485285,33.99535369873047,93.19163665771484,34.01307289485147,93.22353121073265,-0.010006383864570978,24.7627331191278,76.57291961443005,9.239833072665865,24.77243931147644,76.59039076065758,0.7963646661231394,2.6127450512034405,1.1930761672543375,1020.2692260742188,1022.0258178696329,4.032844543457031,0,baro.temp,baro.pressure
1769878346.6403186,IDLE,STABLE,Offset drift update (STABLE),-0.001648349609751185,-0.002967029297552133,33.9962158203125,93.1931884765625,34.01227238414231,93.22209029145615,-0.010027956036338992,24.7624113554401,76.57234043979219,9.239331674864049,24.772138472795348,76.58984925103162,0.7306723868433807,2.397219193651237,1.1930867343389866,1020.2771606445312,1022.0337679994143,4.032844543457031,0,baro.temp,baro.pressure
1769878347.1411476,IDLE,STABLE,Offset drift update (STABLE),-0.00043265976710589167,-0.000778787580790605,34.00043869018555,93.20078964233399,34.011470147659395,93.22064626578691,-0.00944240810387953,24.762696064691468,76.57285291644465,9.238859554458855,24.77185520055223,76.58933936099402,0.6392092099961886,2.0971431445238955,1.1930985126291667,1020.2882080078125,1022.0448327029566,4.032844543457031,0,baro.temp,baro.pressure
1769878347.6403897,IDLE,STABLE,Offset drift update (STABLE),-0.0016298752349893908,-0.0029337754229809034,33.99524688720703,93.19144439697266,34.01071475501109,93.21928655901995,-0.009500717737388698,24.762354482814843,76.57223806906671,9.238384518571985,24.77157017902011,76.5888263222362,0.7978806466798645,2.6177187408531664,1.193077469493917,1020.26904296875,1022.0256366830349,4.032844543457031,0,baro.temp,baro.pressure
1769878348.1407065,IDLE,STABLE,Offset drift update (STABLE),-0.0021521876858431035,-0.0038739378345175866,33.99224090576172,93.1860336303711,34.00995469759209,93.21791845566577,-0.00981743609982999,24.76175274292028,76.57115493725651,9.237893646766993,24.771275655937114,76.5882961806868,0.7261244751261842,2.38229822297299,1.1930900143303167,1020.2777099609375,1022.0343221477274,4.032844543457031,0,baro.temp,baro.pressure
1769878348.6412556,IDLE,STABLE,Offset drift update (STABLE),-0.0012382480077541094,-0.0022288464139573966,33.994972229003906,93.19095001220703,34.00916930270411,93.2165047448674,-0.009651845110447255,24.76162381082667,76.57092285948801,9.23741105451147,24.7709861005838,76.58777498105084,0.6589166775674968,2.161800192430546,1.1931000233166686,1020.2858276367188,1022.0424545604853,4.032844543457031,0,baro.temp,baro.pressure
1769878349.1418822,IDLE,STABLE,Offset drift update (STABLE),-0.0024574043254964976,-0.004423327785893696,33.98926544189453,93.18067779541016,34.008397155095274,93.2151148791715,-0.010109939385507971,24.760876161198297,76.56957709015694,9.236905557542196,24.770682802402238,76.58722904432403,0.8448761532670517,2.7719034786846737,1.19307675217353,1020.2633666992188,1022.0199593634494,4.032844543457031,0,baro.temp,baro.pressure
1769878349.6418195,IDLE,STABLE,Offset drift update (STABLE),-0.002314746960879112,-0.004166544529582402,33.988643646240234,93.17955856323242,34.007588359944435,93.21365904789998,-0.010458372571015673,24.760224429831226,76.5684039736962,9.236382638913645,24.770369051225106,76.5866642922052,0.7938380323442615,2.604455570036347,1.1930865709654552,1020.26953125,1022.0261383733272,4.027565956115723,0,baro.temp,baro.pressure
1769878350.1416075,IDLE,STABLE,Offset drift update (STABLE),-0.002150243241053674,-0.0038704378338966132,33.98817443847656,93.17871398925782,34.00675169013875,93.21215304224975,-0.010696368632949316,24.759672682592154,76.56741082866588,9.235847820481997,24.77004816016612,76.58608668829902,0.7155126888332219,2.347482650031588,1.1930998435516826,1020.2789916992188,1022.0356183663276,4.032844543457031,0,baro.temp,baro.pressure
1769878350.6426733,IDLE,STABLE,Offset drift update (STABLE),-0.0019869692578272703,-0.0035765446640890868,33.98775863647461,93.1779655456543,34.00589598064812,93.21061276516662,-0.010836261346064191,24.75921189882006,76.56658141787611,9.235306007414694,24.76972307232574,76.58550153018633,0.7584652237457661,2.488403044674059,1.1930956221800142,1020.2738037109375,1022.0304241647226,4.032844543457031,0,baro.temp,baro.pressure
